time,open,high,low,close,volume
1503105300,4156.99,4156.99,4156.99,4156.99,0.7348250000000001
1503105600,4156.99,4156.99,4156.99,4156.99,0.004515
1503105900,4156.99,4156.99,4156.99,4156.99,1.557652
1503106200,4156.99,4184.68,4156.99,4184.68,0.622698
1503106500,4184.68,4184.69,4170.59,4181.66,8.028428
1503106800,4181.66,4181.66,4176.65,4176.65,1.494031
1503107100,4159.88,4183.16,4159.88,4183.16,5.903449
1503107400,4183.16,4183.16,4154.41,4167.61,5.609541
1503107700,4167.61,4167.61,4148.53,4148.53,3.432722
1503108000,4148.53,4149.49,4148.53,4149.49,1.983821
1503108300,4149.49,4152.55,4149.49,4152.55,1.3569
1503108600,4152.55,4152.55,4151.02,4152.55,4.268433
1503108900,4152.55,4168.07,4152.55,4168.07,3.2394550000000004
1503109200,4168.07,4168.07,4168.07,4168.07,2.200059
1503109500,4158.77,4168.07,4158.77,4168.07,0.299291
1503109800,4168.07,4170.02,4156.39,4170,1.880131
1503110100,4163.19,4170,4163.19,4170,2.4544420000000002
1503110400,4163.19,4170,4163.19,4170,0.691945
1503110700,4170,4184,4170,4184,0.075794
1503111000,4184,4184,4184,4184,0.204203
1503111300,4156.39,4156.39,4156.39,4156.39,0.1
1503111600,4156.39,4156.39,4156.39,4156.39,0
1503111900,4180,4180,4156.39,4156.39,0.031934
1503112200,4156.39,4156.39,4131.19,4155.56,0.39181499999999997
1503112500,4155.56,4155.56,4120,4140,4.943839
1503112800,4140,4157.65,4138,4157.65,2.5100420000000003
1503113100,4156,4157.65,4156,4156,0.712218
1503113400,4156,4156,4103.52,4116.41,1.068003
1503113700,4116,4116,4116,4116,0.450533
1503114000,4116,4116,4116,4116,0
1503114300,4116,4143.25,4116,4143.25,0.006752
1503114600,4143.25,4156,4125.69,4138.55,8.371461
1503114900,4125.44,4138.55,4125.44,4138.55,1.125323
1503115200,4138.55,4138.55,4110.06,4138.55,2.480263
1503115500,4138.55,4156,4134,4156,5.440977
1503115800,4156,4156,4156,4156,1.532081
1503116100,4134,4156,4134,4156,0.26715500000000003
1503116400,4146,4146,4146,4146,0.077475
1503116700,4112,4156,4076.63,4130,5.16273
1503117000,4130,4130,4130,4130,0.074611
1503117300,4105.38,4105.38,4057.96,4057.96,1.004001
1503117600,4057.96,4140,4057.96,4140,0.373906
1503117900,4140,4140,4140,4140,0.129037
1503118200,4140,4140,4092.04,4092.04,0.072
1503118500,4092.04,4092.04,4046.26,4068.26,0.738996
1503118800,4068.26,4123.95,4068.26,4122,0.152395
1503119100,4122,4122,4120,4122,1.323968
1503119400,4122,4122,4122,4122,1.542472
1503119700,4122,4123.95,4122,4123.95,4.032522999999999
1503120000,4111.38,4111.38,4084.11,4084.11,0.732675
1503120300,4084.11,4084.11,4047.71,4047.71,0.768371
1503120600,4047.71,4047.71,4027.83,4027.83,2.323305
1503120900,4039.71,4082.27,4039.71,4048.65,0.26466199999999995
1503121200,4082,4082,4082,4082,0.195033
1503121500,4082,4082,4064.57,4077,0.645437
1503121800,4077,4077,4077,4077,0.027535
1503122100,4077,4077,4077,4077,0.505818
1503122400,4077,4077,4077,4077,2.322489
1503122700,4077,4078.32,4064.57,4064.57,14.033725
1503123000,4064.57,4064.57,4026.34,4061,4.205369
1503123300,4080,4082,4060.36,4082,6.019108999999999
1503123600,4070.43,4082,4040.25,4050,6.324402
1503123900,4054.16,4067.09,4045.59,4045.59,6.137546
1503124200,4064.85,4064.85,4052.59,4052.59,2.0528370000000002
1503124500,4048.23,4048.23,4046.1,4046.12,5.700008
1503124800,4046.12,4046.12,4033.47,4033.47,2.375814
1503125100,4030,4033.47,4019.98,4033.47,0.656873
1503125400,4019.98,4033.47,4019.98,4033.47,0.140179
1503125700,4033.47,4033.47,3986.87,3986.87,1.48708
1503126000,3969.12,3970.83,3933.21,3933.21,1.131057
1503126300,3933.21,3986.87,3933.21,3986.87,4.50655
1503126600,3951.14,3999.14,3951.14,3999.14,2.41812
1503126900,3998.98,3999,3998.98,3999,0.519662
1503127200,3999.15,3999.15,3970,3999.15,0.45338000000000006
1503127500,3999.15,3999.15,3999.15,3999.15,0
1503127800,3999.15,4019.01,3999.15,4001.91,6.113129
1503128100,4001.91,4015.77,3984.51,4004.96,5.758384
1503128400,4004.96,4005.97,4002,4005.97,5.165354000000001
1503128700,4005.97,4005.97,3977.19,4005.97,1.569113
1503129000,4005.97,4033.46,4005.97,4021.03,1.8237519999999998
1503129300,4021.03,4033.47,4021.03,4033.47,1.9707209999999997
1503129600,4033.47,4045.7,4033.47,4045.7,4.099622
1503129900,4045.7,4064.84,4023.88,4048.13,1.993464
1503130200,4048.13,4048.13,4028.18,4048.13,5.417535
1503130500,4048.13,4048.13,4039.85,4039.85,1.307828
1503130800,4039.85,4039.85,4035.08,4035.08,0.061266
1503131100,4035.08,4035.08,4035.08,4035.08,0
1503131400,4035.08,4035.08,4013.89,4013.89,1.302125
1503131700,4013.89,4013.89,4013.89,4013.89,0.01984
1503132000,4013.89,4014.47,4013.89,4014.47,0.006461
1503132300,4014.47,4014.47,4000,4000,0.212
1503132600,4000,4000,3964.08,3965.08,3.5180020000000005
1503132900,3965.08,3999,3965.08,3999,0.06826199999999999
1503133200,3999,3999,3999,3999,0
1503133500,3999,4007.23,3999,4007.23,0.770287
1503133800,4014.47,4020.02,4010.01,4020.02,1.4663940000000002
1503134100,4020.02,4035,4014.72,4035,0.219223
1503134400,4035,4035,4035,4035,0.604431
1503134700,4021.04,4036.08,4021.04,4021.04,1.101627
1503135000,4021.04,4021.04,4021.04,4021.04,0
1503135300,4021.04,4054.72,4021.04,4054.72,0.094167
1503135600,4054.72,4082.25,4054.72,4082.25,0.9103610000000001
1503135900,4082.25,4082.25,4082.25,4082.25,0
1503136200,4082.25,4082.25,4068.2,4068.2,0.017733
1503136500,4068.2,4068.2,4068.2,4068.2,0
1503136800,4054,4054,4054,4054,0.030628
1503137100,4054,4054,4054,4054,0
1503137400,4054,4054,4015.37,4054,0.6422680000000001
1503137700,4054,4082,4033.51,4033.51,2.513059
1503138000,4033.51,4033.51,4033.51,4033.51,0.538902
1503138300,4033.51,4033.51,4000.58,4000.58,0.169
1503138600,4000.58,4033,4000.58,4033,0.106219
1503138900,4033,4033,4033,4033,0
1503139200,4033,4033,3982.08,3982.08,0.197801
1503139500,3982.08,4000.58,3982.08,4000.1,0.211
1503139800,4000.1,4000.1,4000.1,4000.1,0
1503140100,4000.1,4000.58,3992.28,4000.58,1.477954
1503140400,4016,4033,4000,4016.01,1.5539830000000001
1503140700,4016.01,4016.01,3969.07,3969.07,3.2656769999999997
1503141000,3969.07,4007.97,3969.07,3998.95,1.1348099999999999
1503141300,3984.01,4007.97,3952.11,3952.11,10.733954
1503141600,3978.03,3990.71,3952.08,3990.71,5.2401480000000005
1503141900,3990.71,4003.96,3951.14,3960.76,6.578773
1503142200,3960.76,4002.87,3933.21,3972.12,3.849286
1503142500,3972.12,3972.12,3907.52,3970.92,2.07137
1503142800,3970.92,3970.92,3882.59,3970.58,4.58987
1503143100,3920.59,3970.56,3850,3903.79,5.097792000000001
1503143400,3942.05,3942.05,3896.02,3942.04,2.497533
1503143700,3942.04,3957.6,3940,3957.6,1.5653869999999999
1503144000,3945.12,3945.12,3945.12,3945.12,0.234426
1503144300,3945.12,3945.12,3945.12,3945.12,0
1503144600,3940.76,3971.12,3940.76,3968.35,0.675635
1503144900,3968.35,3987.71,3945.12,3945.12,0.31059400000000004
1503145200,3928.89,4002.88,3928.89,4002.88,2.5953820000000003
1503145500,4021.01,4033,3981.5,4033,2.592574
1503145800,3999.96,4049.91,3991.51,4033,1.870427
1503146100,4012.25,4057.8,4012.25,4046.83,1.795524
1503146400,4045.69,4095,4044.56,4082,7.275051
1503146700,4095,4095,4090.25,4095,2.651395
1503147000,4090.25,4095,4075.64,4075.64,1.682091
1503147300,4095,4095,4085.32,4095,0.547885
1503147600,4095,4100,4095,4100,0.316129
1503147900,4100,4100,4059.92,4059.92,0.172327
1503148200,4059.92,4059.92,4059.92,4059.92,0
1503148500,4059.92,4059.92,4059.92,4059.92,0
1503148800,4059.92,4059.92,4059.92,4059.92,0
1503149100,4059.92,4100,4059.92,4059.93,4.776367
1503149400,4059.92,4099.78,4059.92,4099.78,3.079528
1503149700,4095.75,4095.75,4070.92,4095.74,1.630187
1503150000,4083.27,4083.27,4066.21,4066.21,0.294531
1503150300,4066.21,4066.21,4066.21,4066.21,0
1503150600,4066.21,4066.21,4066.21,4066.21,0
1503150900,4066.21,4066.21,4035.49,4039.84,2.436595
1503151200,4066,4066,4013.7,4013.7,0.92421
1503151500,4013.7,4030.28,4013.7,4030.28,0.092
1503151800,4066,4066,4037.21,4037.21,0.193161
1503152100,4066,4068.31,4045.19,4045.19,0.67828
1503152400,4045.19,4045.19,4045.19,4045.19,0
1503152700,4045.19,4045.19,4027.21,4027.21,0.157794
1503153000,4027.21,4045,4027.21,4045,0.016962
1503153300,4045,4045,4045,4045,1.5907170000000002
1503153600,4039.78,4045.19,4039.78,4045.19,0.010665000000000001
1503153900,4045.19,4045.19,4039.78,4039.78,0.176842
1503154200,4039.78,4039.78,4039.78,4039.78,0
1503154500,4039.78,4042.41,4029.68,4042.41,0.493795
1503154800,4042.41,4063.44,4036.59,4063.44,2.95891
1503155100,4045.19,4063.44,4045.19,4063.44,0.6976330000000001
1503155400,4063.44,4063.44,4040.23,4049.7,1.266111
1503155700,4049.7,4049.7,4040.23,4040.23,0.126632
1503156000,4040.23,4040.23,4031.06,4031.06,0.847165
1503156300,4030.78,4030.78,4016.96,4016.96,0.392442
1503156600,4016.96,4016.96,4016.96,4016.96,0
1503156900,4016.96,4016.96,3995.62,3995.63,0.265001
1503157200,3995.63,3995.63,3991.51,3991.51,0.017
1503157500,3991.51,3991.51,3964.67,3977.85,0.430782
1503157800,3977.85,3977.85,3977.85,3977.85,0.075218
1503158100,3977.85,3977.85,3972.05,3972.05,1.16761
1503158400,3972.05,3972.05,3972.05,3972.05,0
1503158700,3972.05,4036.19,3972.05,4023.04,0.010418
1503159000,4023.04,4049.69,4023.04,4049.69,0.066
1503159300,3994.33,4049.69,3994.33,4049.69,0.758275
1503159600,4049.69,4049.69,4049.69,4049.69,0
1503159900,4049.69,4049.69,4007.98,4049.69,0.17363800000000001
1503160200,4049.69,4049.69,4009.92,4023.85,0.371708
1503160500,4023.85,4023.85,4000.98,4000.98,0.009417
1503160800,3961.28,3961.28,3953.4,3953.41,1.000274
1503161100,3989.99,3989.99,3989.99,3989.99,0.010912
1503161400,3977.19,4000.98,3977.19,3988.59,0.7219180000000001
1503161700,4000,4000,3976.7,4000,0.9616169999999999
1503162000,4000,4000,3985,3985,0.11566100000000001
1503162300,3985,3985,3976.85,3977,0.542363
1503162600,3977,4000.98,3976.72,4000.98,0.998092
1503162900,4000.98,4000.98,4000.98,4000.98,0
1503163200,4000.98,4000.98,4000.98,4000.98,0.494
1503163500,4000.98,4000.98,4000.98,4000.98,0.044585
1503163800,4000.98,4048.99,4000.98,4048.99,0.6646730000000001
1503164100,4048.99,4048.99,4027.37,4027.37,0.098
1503164400,4027.37,4027.37,4027.37,4027.37,0.092001
1503164700,4027.37,4027.37,4014.17,4027.37,0.020173
1503165000,4027.37,4027.37,4027.37,4027.37,0
1503165300,4027.37,4027.37,4027.37,4027.37,0
1503165600,4027.37,4027.37,4027.37,4027.37,0
1503165900,4027.37,4046.12,4013.69,4046.12,6.945261
1503166200,4046.12,4046.13,4016.85,4046.13,7.172798
1503166500,4046.13,4066.2,4046.13,4066.2,1.021675
1503166800,4050.14,4051.48,4050.14,4051.48,1.6946790000000003
1503167100,4042.05,4079,4042.05,4079,0.29381
1503167400,4079,4079,4078,4078,0.009153
1503167700,4078,4096,4078,4096,0.007532
1503168000,4078.46,4078.46,4078.46,4078.46,0.000751
1503168300,4078.46,4078.46,4078.46,4078.46,0
1503168600,4078.46,4086.29,4078.46,4086.29,0.002543
1503168900,4086.29,4086.29,4086.29,4086.29,0
1503169200,4086.29,4089,4073.47,4089,0.715959
1503169500,4089,4103.92,4089,4103.92,0.569026
1503169800,4103.92,4103.92,4089.01,4089.01,0.19249
1503170100,4089.01,4089.01,4089.01,4089.01,0
1503170400,4089.01,4089.01,4089.01,4089.01,0.137927
1503170700,4089.01,4089.01,4089.01,4089.01,0
1503171000,4089.01,4089.01,4088.71,4088.71,0.006217
1503171300,4088.71,4088.71,4088.71,4088.71,0
1503171600,4088.71,4088.71,4088.71,4088.71,0
1503171900,4088.71,4088.71,4076.12,4076.12,0.00151
1503172200,4076.12,4076.12,4076.12,4076.12,0
1503172500,4076.12,4076.12,4076.12,4076.12,0
1503172800,4088.71,4089.01,4051.47,4089.01,0.5529999999999999
1503173100,4089.01,4103.92,4089.01,4097.92,0.016524999999999998
1503173400,4097.92,4097.92,4097.92,4097.92,0
1503173700,4103.92,4103.92,4051.47,4051.47,0.08851
1503174000,4051.47,4069.66,4051.47,4069.66,0.123
1503174300,4069.66,4069.66,4069.66,4069.66,0
1503174600,4069.66,4069.66,4069.66,4069.66,0
1503174900,4069.66,4069.66,4069.66,4069.66,0
1503175200,4069.66,4073.31,4051.47,4073.31,0.382
1503175500,4073.31,4099,4063.13,4075.98,0.687989
1503175800,4052.96,4075.98,4052.96,4059.98,0.873594
1503176100,4075.98,4075.98,4075.98,4075.98,0.26295199999999996
1503176400,4075.98,4075.98,4075.98,4075.98,0.099641
1503176700,4075.98,4075.98,4075.98,4075.98,0.200001
1503177000,4090,4090,4090,4090,0.250002
1503177300,4090,4090,4090,4090,1.138058
1503177600,4090,4090,4090,4090,0.003567
1503177900,4090,4149.98,4090,4149.98,0.937314
1503178200,4149.98,4149.98,4149.98,4149.98,0
1503178500,4149.98,4149.99,4149.98,4149.99,0.616481
1503178800,4149.99,4149.99,4149.99,4149.99,0.119259
1503179100,4149.99,4149.99,4141.51,4141.51,0.001871
1503179400,4141.51,4141.51,4075,4075,0.123
1503179700,4090,4090,4074.23,4074.23,0.46299999999999997
1503180000,4074.23,4141,4074.23,4141,0.34741500000000003
1503180300,4140.99,4140.99,4102.09,4140,0.25489
1503180600,4140,4140,4139.99,4139.99,0.015515
1503180900,4139.98,4139.98,4101.59,4101.59,0.23389400000000002
1503181200,4139.98,4139.98,4139.98,4139.98,0.208444
1503181500,4139.98,4139.98,4139.98,4139.98,0.016895
1503181800,4139.98,4139.98,4139.98,4139.98,0
1503182100,4139.98,4139.98,4120.78,4139.98,0.6898690000000001
1503182400,4120.78,4139.98,4120.78,4139.98,0.513897
1503182700,4139.98,4139.98,4120.78,4139.98,0.065731
1503183000,4139.98,4139.98,4120.78,4120.78,0.008579
1503183300,4139.98,4139.98,4139.98,4139.98,0.002968
1503183600,4139.98,4139.98,4120.78,4139.98,0.028097999999999998
1503183900,4139.98,4139.98,4139.98,4139.98,0
1503184200,4139.98,4139.98,4139.98,4139.98,0.012702
1503184500,4139.98,4139.98,4139.5,4139.98,0.011444
1503184800,4139.98,4139.98,4139.98,4139.98,0
1503185100,4139.98,4139.98,4139.98,4139.98,0
1503185400,4139.98,4139.98,4139.98,4139.98,0
1503185700,4139.98,4139.98,4139.98,4139.98,0
1503186000,4139.98,4139.98,4139.98,4139.98,0
1503186300,4139.98,4139.98,4139.98,4139.98,0.000455
1503186600,4139.98,4139.98,4139.98,4139.98,0
1503186900,4139.98,4139.98,4139.98,4139.98,0
1503187200,4139.98,4139.98,4139.98,4139.98,0
1503187500,4139.98,4139.98,4120.98,4124.69,0.639385
1503187800,4124.69,4124.69,4090,4090,0.14594200000000002
1503188100,4053.5,4096.33,4044,4096.33,1.546908
1503188400,4096.33,4096.33,4096.33,4096.33,0
1503188700,4096.33,4096.33,4096.33,4096.33,0
1503189000,4096.33,4096.33,4096.33,4096.33,0
1503189300,4096.33,4096.33,4096.33,4096.33,0
1503189600,4095.33,4095.33,4095.33,4095.33,0.005823
1503189900,4095.33,4095.33,4095.33,4095.33,0
1503190200,4095.33,4095.33,4095.33,4095.33,0
1503190500,4095.33,4095.33,4086.09,4086.09,0.005866
1503190800,4086.09,4086.09,4086.09,4086.09,0
1503191100,4086.09,4086.09,4086.09,4086.09,0.075272
1503191400,4086.09,4086.09,4069.76,4069.76,0.001592
1503191700,4069.76,4069.76,4068.12,4069.76,0.077
1503192000,4069.76,4086.09,4066.49,4086.09,0.7278249999999999
1503192300,4082.53,4082.53,4082.53,4082.53,0.08269
1503192600,4082.53,4082.53,4069.98,4069.98,0.049848
1503192900,4069.98,4069.98,4069.98,4069.98,0
1503193200,4069.98,4069.98,4052.82,4052.82,0.04
1503193500,4052.82,4082.53,4052.82,4082.53,0.006924
1503193800,4082.53,4082.53,4082.53,4082.53,0
1503194100,4082.53,4082.53,4082.53,4082.53,0
1503194400,4082.53,4082.53,4082.53,4082.53,0
1503194700,4082.53,4082.53,4082.53,4082.53,0
1503195000,4096.33,4096.33,4096.33,4096.33,0.256541
1503195300,4096.33,4112.03,4090.13,4112.03,0.378857
1503195600,4112.03,4112.03,4112.03,4112.03,0.085872
1503195900,4112.03,4112.03,4090.13,4112.03,0.667359
1503196200,4112.03,4112.03,4112.03,4112.03,0
1503196500,4082.62,4124.69,4082.62,4124.69,0.456389
1503196800,4124.69,4124.69,4124.69,4124.69,0.002627
1503197100,4124.69,4124.69,4124.69,4124.69,0.010916
1503197400,4124.69,4124.69,4124.67,4124.69,1
1503197700,4124.69,4124.69,4124.69,4124.69,0
1503198000,4124.69,4124.69,4124.69,4124.69,0
1503198300,4124.69,4124.69,4124.69,4124.69,0
1503198600,4124.69,4124.69,4124.69,4124.69,0
1503198900,4124.69,4124.69,4124.69,4124.69,0
1503199200,4124.69,4124.69,4111.26,4111.26,0.3
1503199500,4111.26,4111.26,4111.26,4111.26,0
1503199800,4111.26,4111.26,4111.26,4111.26,0
1503200100,4111.26,4111.26,4111.26,4111.26,0
1503200400,4111.26,4111.26,4111.26,4111.26,0
1503200700,4111.26,4111.26,4111.26,4111.26,0.00246
1503201000,4111.26,4111.26,4111.26,4111.26,0
1503201300,4111.26,4111.26,4094.62,4094.62,0.045187
1503201600,4094.62,4094.62,4094.62,4094.62,0
1503201900,4094.62,4094.62,4094.62,4094.62,0
1503202200,4094.62,4094.62,4094.62,4094.62,0
1503202500,4094.62,4094.62,4094.62,4094.62,0
1503202800,4094.62,4094.62,4094.62,4094.62,0.07525
1503203100,4094.62,4094.62,4094.62,4094.62,0.12920700000000002
1503203400,4094.62,4094.62,4094.62,4094.62,0.264175
1503203700,4094.62,4094.62,4094.61,4094.61,0.160001
1503204000,4094.61,4094.62,4091.8,4094.62,0.114537
1503204300,4094.62,4094.62,4094.62,4094.62,0.016054
1503204600,4094.62,4094.62,4094.62,4094.62,0
1503204900,4094.62,4094.62,4093,4093,0.050019
1503205200,4093,4093,4093,4093,0
1503205500,4087,4094.62,4087,4094.62,4.657812
1503205800,4094.62,4127.22,4094.62,4127.22,1.530162
1503206100,4122.43,4142.16,4122.43,4142.16,3.3206930000000003
1503206400,4142.16,4142.16,4125.02,4125.02,0.076229
1503206700,4142.16,4142.16,4125.01,4142.16,0.37003
1503207000,4142.16,4142.16,4095.39,4095.39,0.787709
1503207300,4095.39,4095.39,4095.39,4095.39,0
1503207600,4095.39,4095.39,4095.39,4095.39,0
1503207900,4095.39,4095.39,4095.39,4095.39,0
1503208200,4095.39,4095.39,4095.39,4095.39,0
1503208500,4095.39,4117.41,4095.39,4117.41,0.000421
1503208800,4117.41,4117.41,4117.41,4117.41,0.003063
1503209100,4117.41,4117.41,4117.41,4117.41,0
1503209400,4117.41,4117.41,4117.41,4117.41,0
1503209700,4117.41,4117.41,4093.57,4093.57,0.488
1503210000,4093.57,4093.57,4093.57,4093.57,0
1503210300,4093.57,4093.57,4087.38,4093.57,1.174605
1503210600,4093.57,4093.57,4093.57,4093.57,0.098
1503210900,4093.57,4117.41,4081.19,4117.41,0.6047279999999999
1503211200,4117.41,4117.41,4081.4,4115.41,0.063915
1503211500,4115.41,4115.41,4115.41,4115.41,0.032476
1503211800,4115.41,4115.41,4115.41,4115.41,0.44
1503212100,4115.41,4115.41,4115.41,4115.41,0.010764
1503212400,4115.41,4115.41,4115.41,4115.41,0
1503212700,4115.41,4115.41,4115.41,4115.41,0
1503213000,4115.41,4115.41,4081.4,4081.4,0.021
1503213300,4081.4,4117.41,4081.4,4115.41,0.174914
1503213600,4115.41,4115.41,4100.41,4100.41,0.16480699999999998
1503213900,4100.41,4109.41,4094.06,4109.41,2.671475
1503214200,4108.33,4108.33,4081.41,4108.33,4.454254
1503214500,4108.33,4143.73,4100.54,4143.73,2.3852279999999997
1503214800,4143.73,4143.73,4143.73,4143.73,2.184812
1503215100,4143.73,4156.56,4096.46,4118.33,2.016002
1503215400,4156.55,4156.55,4118.33,4156.55,0.039568
1503215700,4156.55,4156.55,4155.87,4155.87,0.024
1503216000,4155.87,4155.87,4155.87,4155.87,0
1503216300,4155.87,4155.88,4116.8,4118.33,2.248646
1503216600,4137.09,4155.87,4137.09,4155.87,0.160042
1503216900,4155.87,4155.87,4076.15,4076.15,2.106436
1503217200,4069.91,4077.9,4032.62,4077.9,2.836648
1503217500,4081.4,4184.68,4081.4,4184.68,2.856295
1503217800,4169.89,4211.08,4169.89,4174.64,6.137754
1503218100,4174.64,4174.64,4174.64,4174.64,0.067222
1503218400,4174.64,4188.96,4149.34,4188.96,0.8404510000000001
1503218700,4188.96,4199.32,4188.96,4199.32,0.111684
1503219000,4199.32,4199.32,4184.73,4184.73,0.022014
1503219300,4184.73,4184.73,4184.73,4184.73,0.008324
1503219600,4184.73,4184.73,4184.73,4184.73,0
1503219900,4184.73,4184.73,4155,4158.61,0.211451
1503220200,4158.61,4158.61,4155,4155,0.11785799999999999
1503220500,4155,4155,4155,4155,0
1503220800,4155,4155,4155,4155,0
1503221100,4155,4155,4155,4155,0
1503221400,4155,4155,4155,4155,0
1503221700,4155,4155,4155,4155,0.003099
1503222000,4155,4155,4155,4155,0.004894
1503222300,4155,4155,4155,4155,0.053488
1503222600,4155,4155,4155,4155,0.00509
1503222900,4155,4155,4155,4155,0
1503223200,4155,4155,4155,4155,0
1503223500,4155,4155,4155,4155,0
1503223800,4155,4155,4155,4155,0
1503224100,4155,4155,4155,4155,0
1503224400,4155,4155,4155,4155,0
1503224700,4155,4155,4155,4155,0
1503225000,4155,4155,4140,4140,0.478191
1503225300,4140,4142.41,4124.92,4142.41,0.313349
1503225600,4142.41,4142.41,4109.84,4142.41,0.148961
1503225900,4142.41,4142.41,4142.41,4142.41,0.006543
1503226200,4142.41,4142.41,4142.41,4142.41,0
1503226500,4142.41,4142.41,4142.41,4142.41,0
1503226800,4104.68,4111,4097.68,4111,1.330417
1503227100,4125.44,4125.44,4084.36,4125.44,0.6205320000000001
1503227400,4125.44,4125.44,4125.44,4125.44,0.095144
1503227700,4125.44,4125.44,4080,4104.35,0.131483
1503228000,4104.35,4125.44,4104.35,4125.44,0.008794
1503228300,4125.44,4125.44,4125.44,4125.44,0.033609
1503228600,4080.01,4108.37,4080,4108,4.774663
1503228900,4108,4108,4108,4108,1.087537
1503229200,4089.35,4108,4089.35,4091.87,5.252693
1503229500,4091.87,4108,4091.87,4100,0.7455809999999999
1503229800,4090.05,4106.53,4090.05,4106.53,0.8176490000000001
1503230100,4098.26,4106.53,4091.09,4106.53,2.3834009999999997
1503230400,4106.53,4106.53,4088.09,4106.53,1.178468
1503230700,4088.09,4125.43,4088.09,4125.43,0.70891
1503231000,4125.43,4125.43,4125.43,4125.43,0
1503231300,4111.66,4111.66,4111.66,4111.66,0.005089
1503231600,4111.66,4111.66,4096.33,4096.33,0.000476
1503231900,4096.33,4096.33,4080,4080,0.015
1503232200,4080,4080,4080,4080,0.251678
1503232500,4080,4096.33,4080,4096.33,0.212305
1503232800,4103.99,4125.43,4096.33,4096.33,0.32623399999999997
1503233100,4096.33,4125,4096.33,4108.68,0.020735999999999997
1503233400,4108.68,4125.43,4108.68,4125.43,0.007016
1503233700,4125.43,4125.43,4108.47,4108.47,0.039928000000000005
1503234000,4108.47,4108.47,4108.47,4108.47,0
1503234300,4108.47,4108.47,4108.47,4108.47,0
1503234600,4108.47,4125,4108.47,4125,0.012544
1503234900,4125,4125,4125,4125,0.000243
1503235200,4125,4125,4125,4125,0
1503235500,4125,4125,4125,4125,0
1503235800,4125,4125,4125,4125,0
1503236100,4125,4125,4114.4,4114.4,0.000442
1503236400,4114.4,4114.4,4114.4,4114.4,0
1503236700,4114.4,4114.4,4114.4,4114.4,0
1503237000,4114.4,4114.4,4114.4,4114.4,0
1503237300,4077.55,4077.55,4063.35,4063.35,1.244933
1503237600,4063.35,4063.35,4063.35,4063.35,0
1503237900,4063.35,4063.35,4063.35,4063.35,0
1503238200,4063.35,4096.32,4063.35,4079.84,1.275043
1503238500,4079.84,4096.32,4079.84,4096.32,0.022864
1503238800,4096,4096,4079.84,4079.84,0.06936300000000001
1503239100,4079.84,4096.32,4079.84,4096.32,0.043672
1503239400,4096.32,4096.32,4068.5,4068.5,0.046773
1503239700,4068.5,4096.32,4068.5,4096.32,0.007935
1503240000,4096.32,4096.32,4096.32,4096.32,0
1503240300,4096.32,4096.32,4096.32,4096.32,0
1503240600,4096.32,4096.32,4096.32,4096.32,0
1503240900,4096.32,4096.32,4096.32,4096.32,0
1503241200,4096.32,4096.32,4096.32,4096.32,0
1503241500,4100,4100,4100,4100,1.390481
1503241800,4100,4100,4100,4100,0
1503242100,4100,4100,4100,4100,0
1503242400,4100,4114.4,4100,4114.4,1.4
1503242700,4114.4,4114.4,4114.4,4114.4,0
1503243000,4114.4,4114.4,4114.4,4114.4,0
1503243300,4114.4,4114.4,4101.13,4101.13,0.251209
1503243600,4101.13,4101.13,4100.56,4101.13,5.542890999999999
1503243900,4101.13,4114.4,4101.13,4109.34,6.570342
1503244200,4109.34,4114.01,4109.34,4114.01,2.710774
1503244500,4107,4125,4107,4125,5.757917000000001
1503244800,4125,4125,4112.5,4125,3.1486229999999997
1503245100,4125,4128.11,4125,4128.11,2.609577
1503245400,4128.11,4128.11,4128.11,4128.11,0.5661179999999999
1503245700,4128.11,4128.11,4128.11,4128.11,0
1503246000,4128.11,4128.11,4100,4111.51,0.600148
1503246300,4111.51,4111.51,4111.51,4111.51,0
1503246600,4111.51,4111.51,4111.51,4111.51,0.006031
1503246900,4111.51,4111.51,4111.51,4111.51,0
1503247200,4100,4114.4,4100,4114.4,0.12366
1503247500,4114.4,4128.11,4091.59,4091.59,2.378759
1503247800,4114.69,4150,4109.67,4133.87,8.141134
1503248100,4133.87,4133.87,4108.99,4131.46,5.792928
1503248400,4131.46,4131.46,4117.41,4117.41,0.70231
1503248700,4117.41,4131.46,4117.41,4117.59,2.41775
1503249000,4102.05,4121.73,4102.05,4121.65,4.302934
1503249300,4121.65,4124.44,4121.65,4124.44,1.861558
1503249600,4124.44,4138.07,4105.47,4132.47,5.538069
1503249900,4132.47,4132.47,4115.87,4132.47,5.518125
1503250200,4132.47,4135,4115.86,4132.47,9.464621000000001
1503250500,4132.47,4132.47,4115.86,4132.47,3.834347
1503250800,4132.47,4132.47,4129.27,4129.27,0.902142
1503251100,4129.27,4132.47,4115.86,4132.46,6.143686000000001
1503251400,4131.46,4131.46,4116.29,4116.29,2.7133849999999997
1503251700,4101.4,4129,4101.4,4129,5.817737
1503252000,4129.32,4129.32,4119.65,4129.32,5.598768
1503252300,4129.32,4132.47,4125.57,4131.5,6.477713
1503252600,4132.47,4132.47,4124.97,4132.47,5.717323
1503252900,4119.65,4119.65,4116,4118.11,4.831361
1503253200,4118.11,4118.11,4118.11,4118.11,1.090264
1503253500,4118.11,4132,4118.11,4132,0.43609200000000004
1503253800,4132,4132.47,4132,4132.47,2.250431
